episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
308,0.839,74,0,100,26,10.0,8.39,41.0,6.0,43.0,10.0
309,0.739,75,0,100,25,10.0,7.39,50.0,5.0,13.0,32.0
310,0.753,75,0,100,25,10.0,7.53,11.0,2.0,81.0,6.0
311,0.808,74,0,100,26,10.0,8.08,36.0,34.0,23.0,7.000000000000001
312,0.814,74,0,100,26,10.0,8.14,78.0,1.0,10.0,11.0
313,0.7,76,0,100,24,10.0,7.0,76.0,8.0,10.0,6.0
314,0.708,77,0,100,23,10.0,7.08,21.0,9.0,65.0,5.0
315,0.77,71,0,100,29,10.0,7.7,44.0,39.0,11.0,6.0
316,0.818,73,0,100,27,10.0,8.18,9.0,9.0,36.0,46.0
317,0.777,79,0,100,21,10.0,7.77,7.000000000000001,7.000000000000001,21.0,65.0
318,0.759,78,0,100,22,10.0,7.59,10.0,80.0,6.0,4.0
319,0.794,73,0,100,27,10.0,7.94,57.99999999999999,28.999999999999996,10.0,3.0
320,0.838,77,0,100,23,10.0,8.38,74.0,10.0,12.0,4.0
321,0.828,77,0,100,23,10.0,8.28,37.0,38.0,4.0,21.0
322,0.79,75,0,100,25,10.0,7.9,14.000000000000002,11.0,8.0,67.0
323,0.768,79,0,100,21,10.0,7.68,28.999999999999996,3.0,15.0,53.0
324,0.78,76,0,100,24,10.0,7.8,18.0,68.0,5.0,9.0
325,0.76,77,0,100,23,10.0,7.6,74.0,13.0,5.0,8.0
326,0.869,74,0,100,26,10.0,8.69,17.0,6.0,70.0,7.000000000000001
327,0.772,75,0,100,25,10.0,7.72,26.0,9.0,63.0,2.0
328,0.802,75,0,100,25,10.0,8.02,41.0,45.0,7.000000000000001,7.000000000000001
329,0.824,73,0,100,27,10.0,8.24,9.0,8.0,10.0,73.0
330,0.708,80,0,100,20,10.0,7.08,5.0,20.0,11.0,64.0
331,0.82,74,0,100,26,10.0,8.2,72.0,4.0,12.0,12.0
332,0.668,81,0,100,19,10.0,6.68,11.0,10.0,8.0,71.0
333,0.823,72,0,100,28,10.0,8.23,9.0,18.0,42.0,31.0
334,0.872,74,0,100,26,10.0,8.72,9.0,26.0,25.0,40.0
335,0.809,76,0,100,24,10.0,8.09,16.0,14.000000000000002,7.000000000000001,63.0
336,0.722,78,0,100,22,10.0,7.22,80.0,8.0,9.0,3.0
337,0.737,74,0,100,26,10.0,7.37,74.0,10.0,11.0,5.0
338,0.825,74,0,100,26,10.0,8.25,14.000000000000002,21.0,61.0,4.0
