episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
193,0.59,6,0,27,21,10.0,5.9,7.4074074074074066,51.85185185185185,29.629629629629626,11.11111111111111
194,0.808,5,0,36,31,10.0,8.08,13.88888888888889,47.22222222222222,22.22222222222222,16.666666666666664
195,0.619,12,0,33,21,10.0,6.19,9.090909090909092,42.42424242424242,45.45454545454545,3.0303030303030303
196,0.76,4,0,19,15,10.0,7.6,5.263157894736842,47.368421052631575,26.31578947368421,21.052631578947366
197,0.665,6,0,28,22,10.0,6.65,10.714285714285714,21.428571428571427,57.14285714285714,10.714285714285714
198,0.758,5,0,29,24,10.0,7.58,20.689655172413794,6.896551724137931,68.96551724137932,3.4482758620689653
199,0.588,9,0,31,22,10.0,5.88,22.58064516129032,19.35483870967742,54.83870967741935,3.225806451612903
200,0.637,10,0,25,15,10.0,6.37,20.0,28.000000000000004,40.0,12.0
201,0.684,9,0,30,21,10.0,6.84,50.0,6.666666666666667,26.666666666666668,16.666666666666664
202,0.686,9,0,37,28,10.0,6.86,27.027027027027028,21.62162162162162,29.72972972972973,21.62162162162162
203,0.676,7,0,22,15,10.0,6.76,9.090909090909092,9.090909090909092,63.63636363636363,18.181818181818183
204,0.79,4,0,24,20,10.0,7.9,16.666666666666664,20.833333333333336,41.66666666666667,20.833333333333336
205,0.708,8,0,35,27,10.0,7.08,5.714285714285714,65.71428571428571,25.71428571428571,2.857142857142857
206,0.61,11,0,28,17,10.0,6.1,10.714285714285714,57.14285714285714,21.428571428571427,10.714285714285714
207,0.673,8,0,31,23,10.0,6.73,9.67741935483871,25.806451612903224,51.61290322580645,12.903225806451612
208,0.761,5,0,28,23,10.0,7.61,7.142857142857142,25.0,53.57142857142857,14.285714285714285
209,0.636,9,0,32,23,10.0,6.36,6.25,25.0,59.375,9.375
210,0.71,6,0,29,23,10.0,7.1,10.344827586206897,58.620689655172406,24.137931034482758,6.896551724137931
211,0.811,7,0,39,32,10.0,8.11,5.128205128205128,51.28205128205128,33.33333333333333,10.256410256410255
212,0.82,4,0,28,24,10.0,8.2,10.714285714285714,53.57142857142857,14.285714285714285,21.428571428571427
213,0.716,7,0,28,21,10.0,7.16,7.142857142857142,53.57142857142857,32.142857142857146,7.142857142857142
214,0.61,9,0,24,15,10.0,6.1,45.83333333333333,16.666666666666664,20.833333333333336,16.666666666666664
215,0.766,7,0,36,29,10.0,7.66,22.22222222222222,22.22222222222222,11.11111111111111,44.44444444444444
216,0.712,6,0,31,25,10.0,7.12,16.129032258064516,12.903225806451612,48.38709677419355,22.58064516129032
217,0.704,6,0,25,19,10.0,7.04,0.0,24.0,32.0,44.0
218,0.672,7,0,26,19,10.0,6.72,30.76923076923077,50.0,19.230769230769234,0.0
219,0.76,5,0,24,19,10.0,7.6,8.333333333333332,54.166666666666664,12.5,25.0
220,0.752,5,0,28,23,10.0,7.52,10.714285714285714,53.57142857142857,17.857142857142858,17.857142857142858
221,0.692,6,0,25,19,10.0,6.92,12.0,12.0,56.00000000000001,20.0
222,0.782,9,0,36,27,10.0,7.82,5.555555555555555,69.44444444444444,13.88888888888889,11.11111111111111
223,0.8,6,0,34,28,10.0,8.0,11.76470588235294,55.88235294117647,11.76470588235294,20.588235294117645
